[train: 2, 468 / 468] FPS: 105.6 (114.2)  ,  DataTime: 0.056 (0.048)  ,  ForwardTime: 1.108  ,  TotalTime: 1.212  ,  Loss/total: 0.15872  ,  Loss/giou: 0.37984  ,  Loss/l1: 0.05841  ,  Loss/location: 0.80373  ,  IoU: 0.69753
[val: 2, 50 / 78] FPS: 91.0 (106.5)  ,  DataTime: 0.252 (0.058)  ,  ForwardTime: 1.096  ,  TotalTime: 1.407  ,  Loss/total: 0.13007  ,  Loss/giou: 0.37893  ,  Loss/l1: 0.05876  ,  Loss/location: 0.82071  ,  IoU: 0.69941
[val: 2, 78 / 78] FPS: 97.3 (115.2)  ,  DataTime: 0.172 (0.051)  ,  ForwardTime: 1.093  ,  TotalTime: 1.316  ,  Loss/total: 0.13305  ,  Loss/giou: 0.37971  ,  Loss/l1: 0.05903  ,  Loss/location: 0.82619  ,  IoU: 0.69901
[train: 3, 50 / 468] FPS: 89.9 (110.1)  ,  DataTime: 0.263 (0.060)  ,  ForwardTime: 1.102  ,  TotalTime: 1.424  ,  Loss/total: 0.16510  ,  Loss/giou: 0.37674  ,  Loss/l1: 0.05777  ,  Loss/location: 0.79723  ,  IoU: 0.70054
[train: 3, 100 / 468] FPS: 97.9 (108.7)  ,  DataTime: 0.150 (0.057)  ,  ForwardTime: 1.101  ,  TotalTime: 1.308  ,  Loss/total: 0.15640  ,  Loss/giou: 0.38277  ,  Loss/l1: 0.05897  ,  Loss/location: 0.81182  ,  IoU: 0.69636
[train: 3, 150 / 468] FPS: 101.2 (107.8)  ,  DataTime: 0.111 (0.054)  ,  ForwardTime: 1.100  ,  TotalTime: 1.264  ,  Loss/total: 0.14819  ,  Loss/giou: 0.38344  ,  Loss/l1: 0.05925  ,  Loss/location: 0.81096  ,  IoU: 0.69571
[train: 3, 200 / 468] FPS: 103.1 (109.5)  ,  DataTime: 0.090 (0.052)  ,  ForwardTime: 1.099  ,  TotalTime: 1.241  ,  Loss/total: 0.14804  ,  Loss/giou: 0.38430  ,  Loss/l1: 0.05924  ,  Loss/location: 0.81660  ,  IoU: 0.69485
[train: 3, 250 / 468] FPS: 104.3 (108.7)  ,  DataTime: 0.078 (0.050)  ,  ForwardTime: 1.099  ,  TotalTime: 1.227  ,  Loss/total: 0.14705  ,  Loss/giou: 0.38358  ,  Loss/l1: 0.05912  ,  Loss/location: 0.81414  ,  IoU: 0.69530
[train: 3, 300 / 468] FPS: 105.0 (108.1)  ,  DataTime: 0.071 (0.050)  ,  ForwardTime: 1.098  ,  TotalTime: 1.219  ,  Loss/total: 0.14650  ,  Loss/giou: 0.38557  ,  Loss/l1: 0.05966  ,  Loss/location: 0.81725  ,  IoU: 0.69397
[train: 3, 350 / 468] FPS: 105.5 (108.1)  ,  DataTime: 0.065 (0.049)  ,  ForwardTime: 1.098  ,  TotalTime: 1.213  ,  Loss/total: 0.14644  ,  Loss/giou: 0.38469  ,  Loss/l1: 0.05946  ,  Loss/location: 0.81645  ,  IoU: 0.69464
